ticker,name,isin,cnpj,segment,type,price,nav,dy,dy_months,dy_avg_month_6m,pvp,liquidity,pl,vacancy,properties,shareholders,shares,admin_fee,growth_12m,growth_pl_12m,growth_shareholders_12m,change_30d,high_252d,low_252d,report_date,price_date,price_stale_days,dividend_source,score,classification,flags,score_valuation,score_income,score_liquidity,score_size,score_operational,score_growth
BTRA11,TERRAS AGRICOLAS FII,BRBTRACTF000,41076607000132,Outros,Outros,57.23,113.351806,4.9742999999999995,12,0.4296333333333333,0.5048882944132359,237568.267,381378840.51,,,11679.0,3364559.0,0.001004,,,,-2.7031621897313896,62.25,41.62,2025-12-01,2025-11-24,297,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,25.6,Risco,preco_defasado,47.9,0.0,4.4,16.5,55.0,50.0
MMVE11,MARESIAS IMOBILIÁRIAS FUNDO DE INVESTIMENTO IMOBILIÁRIO,BRMMVECTF006,41251337000159,Multicategoria,Híbrido,70.0,153.348062049967,0.0,12,0.0,0.4564778913031921,113696.79310344828,78989740.11,,,110.0,515101.0,0.00016,45.84571622034539,111.98128751315454,-20.28985507246377,-55.55555555555556,157.5,70.0,2026-07-01,2026-08-31,17,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,25.6,Risco,preco_defasado,40.3,0.0,0.0,0.0,55.0,100.0
BICE11,BRIO CRÉDITO ESTRUTURADO - FUNDO DE INVESTIMENTO IMOBILIÁRIO,BRBICECTF007,39332032000120,Residencial,Tijolo,400.0,795.819264245132,5.4632,11,0.5556666666666666,0.5026266867005498,591334.7476666666,106173431.32,,,119.0,133414.0,0.0008299462389457,-12.652331729671978,-25.304663459343956,0.0,-54.967632986208834,930.0,400.0,2026-07-01,2026-08-31,17,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,25.3,Risco,preco_defasado,47.6,5.1,27.7,0.0,55.0,0.0
KONG11,CAP ARTON JP FII,BRKONGCTF008,66743243000128,Escritórios,Papel,101.0,96.674149,-9.999999999999999e-05,3,-3.333333333333333e-05,1.044746719208255,1313.0,66534049.85,,,1.0,688230.0,0.001051,,,,,101.0,101.0,2026-07-01,2026-08-25,23,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,25.2,Oportunidade,"preco_defasado,dy_parcial_3_meses",70.8,0.0,0.0,0.0,70.0,50.0
LRDI11,LEBLON REALTY FII,BRLRDICTF006,41088534000107,Multicategoria,Híbrido,172.0,76.835009,8.411066,12,-0.0002,2.238562892600169,1600.836,28447701.11,,,147.0,370244.0,0.002286,21.294323852525416,-4.411352294949166,47.0,53.846153846153854,200.0,80.54,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,25.0,Oportunidade,,0.0,37.9,0.0,0.0,55.0,100.0
NEWU11,NEWPORT RENDA URBANA FII,BRNEWUCTF005,14793782000178,Multicategoria,Híbrido,108.76,93.3722351761166,5.987,12,0.543,1.1648002191964169,49576.00366666667,71215470.63,,,1027.0,762705.0,0.0015720740031568,3.759534318681962,14.24023121683713,-6.721162579473205,-1.5479315651308,118.0,73.0,2026-08-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,24.6,Oportunidade,,47.0,11.0,0.0,0.0,55.0,45.9
TRPL15,TERRAS PAULISTAS FI IMOBILIÁRIO DE PERMUTAS RESP LIMITADA,BRTRPLCTF007,63320393000130,Multicategoria,Híbrido,1.14,0.939744928685856,0.0,8,0.0,1.213095133797829,571437.14,41383897.94,,,177.0,44037372.99,0.0016,,,,-5.000000000000004,1.2,1.0,2026-07-01,2026-09-03,14,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,23.9,Oportunidade,"preco_defasado,dy_parcial_8_meses",37.4,0.0,26.8,0.0,55.0,50.0
CEOC11,CEO CYRELA FII,BRCEOCCTF003,15799397000109,Escritórios,Papel,41.98,67.94447,3.3905,12,-4.9999999999999996e-05,0.6178574945098548,26275.40366666667,123366501.61,,,3552.0,1815696.0,0.000541,-9.26437570594229,-6.558491188836257,-11.970260223048324,3.144963144963131,48.11,37.74,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,23.9,Oportunidade,,100.0,0.0,0.0,0.0,70.0,2.5
PNDL11,PANORAMA DESENVOLVIMENTO LOGÍSTICO - FII,BRPNDLCTF000,37899400000190,Multicategoria,Híbrido,160.0,89.8903134440041,,0,,1.7799470695991038,2411621.042,12974048.72,,,57.0,144332.0,0.0,-44.871111501168386,-91.52793728805105,1.7857142857142794,-84.61538461538461,1200.0,160.0,2026-07-01,2026-06-01,108,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,23.8,Oportunidade,preco_defasado,0.0,35.0,63.6,0.0,55.0,0.0
VINO11,VINCI OFFICES FUNDO DE INVESTIMENTO IMOBILIÁRIO,BRVINOCTF001,12516185000170,Multicategoria,Híbrido,4.29,9.82411826437486,5.4094,12,0.4131666666666667,0.43668041085751186,348177.48500000004,813695317.48,,1.0,123845.0,82826295.0,0.0005163673563972,-8.914717509020425,-3.753546775931138,-14.075888242109713,-0.9237875288683584,5.6,4.17,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,23.8,Risco,,37.2,4.5,14.2,35.9,55.0,3.6
DPRO11,DEVANT PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO,BRDPROCTF005,42922127000108,Multicategoria,Híbrido,4.9,9.37557060053326,3.8596,12,0.6432666666666667,0.5226348569890029,1123.9109999999998,46908042.34,,,806.0,5003220.0,0.00032,5.569470869632752,2.513604812041792,8.625336927223714,-1.8036072144288595,7.12,4.8,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,23.4,Risco,,50.7,0.0,0.0,0.0,55.0,51.9
SAIC11,FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII SIA CORPORATE,BRSAICCTF009,17311079000174,Escritórios,Papel,34.04,39.5400831969449,0.0,12,0.0,0.8608985426371114,79.41666666666667,56532038.55,,,45.0,1429740.0,0.038171,-14.456895970335658,-28.913791940671317,0.0,0.0882093501911152,34.04,34.01,2026-08-01,2025-05-06,499,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,23.2,Oportunidade,preco_defasado,98.4,0.0,0.0,0.0,70.0,0.0
SHPP11,SHOP PT PAULISTA FII,BRSHPPCTF001,59090726000105,Multicategoria,Híbrido,13.0,9.718674,6.3708,12,0.4667666666666666,1.3376310389668384,33449.11066666667,496307537.54,,,131.0,51067415.0,0.000207,11.513794331639048,11.06177669746613,11.965811965811968,18.181818181818187,19.99,9.0,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,23.1,Oportunidade,,12.5,15.2,0.0,23.2,55.0,71.7
PNRC11,PANORAMA REAL ESTATE CREDITO FII,BRPNRCCTF009,46157348000198,Multicategoria,Híbrido,28.13,10.3153475006096,11.264,10,1.1129666666666667,2.727004591783032,51.769999999999996,4230324.01,,1.0,103.0,410100.0,0.0011819425623617,-38.645370189608386,-75.38597847445486,-1.904761904761909,-53.11666666666667,61.0,28.13,2026-07-01,2026-06-15,94,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,22.9,Oportunidade,preco_defasado,0.0,69.6,0.0,0.0,55.0,0.0
FVPQ11,VIA PARQUE SHOPPING FII RESP LTDA,BRFVPQCTF015,00332266000131,Shoppings,Tijolo,50.32,92.1512800140278,3.5943,12,0.4423333333333333,0.5460586113653548,33641.962,258037314.58,,,3332.0,2800149.0,0.000226,-28.1335154892334,-40.87850888603409,-15.38852209243271,-2.291262135922334,79.95,48.71,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,22.8,Risco,,54.4,0.0,0.0,6.5,55.0,0.0
RECT11,FUNDO REC RENDA IMOBILIARIA,BRRECTCTF000,32274163000159,Multicategoria,Híbrido,32.99,89.8038494325448,5.5459000000000005,12,0.5014833333333334,0.36735619027979516,417525.5206666667,767238559.0,,2.0,45969.0,8543493.0,0.0001557929780742,-7.079329365657561,-1.2723050009052161,-12.886353730409905,0.7943782462572768,40.88,31.28,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,22.5,Risco,,26.3,6.1,18.8,34.4,55.0,9.7
BLMO11,VBI OFFICE FUND II FII,BRBLMOCTF009,34895894000147,Escritórios,Papel,93.98,98.6058218119166,5.5722,11,0.5069499999999999,0.9530877414039507,6233.071666666668,98094452.02,,,267.0,994814.0,0.0009107309145453,-12.250425590764928,-5.903290205920097,-18.59756097560976,6.072234762979689,95.0,69.01,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,22.3,Oportunidade,,84.5,6.4,0.0,0.0,70.0,0.0
PATC11,PATRIA EDIFICIOS CORPORATIVOS FII,BRPATCCTF002,30048651000112,Outros,Outros,36.5,34.2941769160824,1.7441,12,0.16513333333333333,1.0643206305640527,46293.878000000004,119255736.81,,,4106.0,3477434.0,0.0018815351445733,-19.525778410931967,-16.77254868254915,-22.279008139314783,-6.169665809768632,50.28,35.02,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,22.3,Oportunidade,,67.1,0.0,0.0,0.0,55.0,0.0
FIVN11,FUNDO DE INVESTIMENTO IMOBILIÁRIO VIDA NOVA - FII,BRFIVNCTF009,17854016000164,Shoppings,Tijolo,2.56,5.96677712605297,0.0,12,0.0,0.42904233657767654,1300.2069999999994,56163065.38,,,4247.0,9412630.0,0.000389,4.0819768607397116,1.3749167589448552,6.789036962534567,6.224066390041494,5.27,2.01,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,21.9,Risco,,36.0,0.0,0.0,0.0,55.0,46.9
VCRR11,PATRIA RENDA RESIDENCIAL FII RESPONSABILIDADE LIMITADA I,BRVCRRCTF008,40041723000153,Logística,Tijolo,56.0,103.400818795,4.9033,12,0.42395000000000005,0.5415817848698496,171102.16033333333,206801637.59,,,2549.0,2000000.0,0.0007747609345224,-23.69120926559271,-18.385204046505756,-28.997214484679667,3.703703703703698,74.89,51.11,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,21.8,Risco,,53.7,0.0,0.0,0.9,55.0,0.0
CARE11,BRAZILIAN GRAVEYARD AND DEATH CARE SERVICES FUNDO DE INV.,BRCARECTF000,13584584000131,Multicategoria,Híbrido,3.95,34.5791200403962,53.715900000000005,12,8.95265,0.11423078422428075,8299.726333333334,249012074.89,,,6893.0,7201226.48,0.001563,-20.812217157714258,-0.3482373483131629,-41.276196967115354,42.08633093525182,6.0,0.94,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,21.3,Risco,"pvp_fora_da_faixa,dy_extremo",0.0,60.0,0.0,5.6,55.0,0.0
HRDF11,HEDGE REALTY DEVELOPMENT FUNDO DE INVESTIMENTO IMOBILIÁRIO,BRHRDFCTF000,16929519000199,Multicategoria,Híbrido,3.97,7.9828736840371,0.0,12,0.0,0.4973146459699825,280.798,12113412.1,,,825.0,1517425.0,0.000685,1.9465187136628703,13.133961519734981,-9.24092409240924,-15.531914893617015,9.0,3.0,2026-07-01,2026-09-14,3,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,21.2,Risco,,46.7,0.0,0.0,0.0,55.0,39.8
GFDL11,FII GALAPAGOS F DESENV LOGIST RESP LTDA,BRGFDLCTF005,58523711000120,Logística,Tijolo,120.2,96.36971153,0.0,12,0.0,1.2472798568311747,37120.91633333334,24567241.45,,,2055.0,254927.0,0.000338,5.839585676833902,-1.3571322766952276,13.036303630363033,1.5459998310382694,120.2,102.96,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,21.2,Oportunidade,,30.5,0.0,0.0,0.0,55.0,52.8
VIFI11,VINCI INSTRUMENTOS FINANCEIROS FII,BRVIFICTF009,31547855000160,Títulos e Val. Mob.,Papel,7.53,0.0,1.7531999999999999,4,0.43829999999999997,,2704269.2987499996,0.0,,,0.0,0.0,0.0,,,,12.556053811659185,7.86,6.55,2025-04-01,2025-01-23,602,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,21.0,Oportunidade,"preco_defasado,vp_cota_nao_positivo,dy_parcial_4_meses",0.0,0.0,66.6,0.0,70.0,50.0
CFII11,CF3 FUNDO DE INVESTIMENTO IMOBILIÁRIO,BRCFIICTF009,41325993000159,Multicategoria,Híbrido,365.0,205.06694962753,10.583625,12,0.15497083333333334,1.77990651669107,1330.195238095238,25903852.01,,2.0,106.0,126319.0,0.00054337,-42.283361962343356,-79.20958106754385,-5.35714285714286,-57.73799874950791,863.66,365.0,2026-07-01,2026-09-02,15,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,21.0,Oportunidade,preco_defasado,0.0,62.0,0.0,0.0,55.0,0.0
ASRF11,DAYCOVAL RET FII RL,BRASRFCTF003,45188033000145,Multicategoria,Híbrido,12290.0,9500.982243,-2.1502,12,-0.2521333333333333,1.29355046516952,163511.38333333333,38003928.97,,,95.0,4000.0,0.00133,18.758923301420133,-2.188035750100903,39.70588235294117,11.99198104610899,12290.0,10888.0,2026-07-01,2026-09-04,13,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,20.4,Oportunidade,preco_defasado,21.3,0.0,0.0,0.0,55.0,95.9
CJCT11,CIDADE JARDIM CONTINENTAL TOWER FII,BRCJCTCTF001,10347985000180,Escritórios,Papel,77.4,73.7807541369427,4.244,12,0.37481666666666663,1.0490540643748327,26704.391999999996,231671567.99,,,774.0,3140000.0,0.000639,-5.349004008587482,1.1470944885197953,-11.84510250569476,15.539632781012113,77.48,49.02,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,20.4,Oportunidade,,70.1,0.0,0.0,3.8,70.0,15.5
KEVE11,EVEN II KINEA FII RESPONSABILIDADE LIMITADA,BRKEVECTF007,32317313000164,Residencial,Tijolo,525.0,366.822599576965,32.1802,12,3.1547,1.4312095290896791,19706.175333333333,54180063.72,,,416.0,147700.99711,0.001376,-20.386273619193943,-34.255693305803625,-6.516853932584265,-0.0019047256242687993,952.0,456.3,2026-07-01,2026-07-31,48,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,20.2,Risco,"preco_defasado,dy_extremo",0.0,60.0,0.0,0.0,55.0,0.0
GRAV11,GRAVATAI SHOPPING FII DE RESPONSABILIDADE LIMITADA,BRGRAVCTF005,22459737000100,Shoppings,Tijolo,36.5,29.7509493495809,0.0,12,0.0,1.226851606350981,142094.5,75070451.49,,,93.0,2523296.0,0.000627,-0.34858940940237226,0.366650968429294,-1.0638297872340385,0.0,36.5,36.5,2026-08-01,2026-08-11,37,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,20.1,Oportunidade,preco_defasado,34.6,0.0,0.0,0.0,55.0,32.2
HCTR11,FII HECTARE CE,BRHCTRCTF003,30248180000196,Multicategoria,Híbrido,12.66,101.33266321,3.347757,12,0.2600605,0.12493503672911115,647258.9026666669,2237851095.19,,,120225.0,22084202.904,9e-06,-8.041042595927832,-2.48724255021876,-13.594842641636905,-9.051724137931028,23.3,12.51,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,19.9,Risco,pvp_fora_da_faixa,0.0,0.0,30.0,61.7,55.0,6.5
RBTS11,RB CAPITAL TFO SITUS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,BRRBTSCTF002,29299737000139,Multicategoria,Híbrido,275.0,247.040381424149,2.1777,12,0.0,1.1131783330914087,4062.52,13963957.56,,,123.0,56525.0,0.000937,-22.879416906188105,-34.8892685949849,-10.869565217391308,-17.442209546682687,530.0,275.0,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,19.8,Oportunidade,,57.4,0.0,0.0,0.0,55.0,0.0
APXR11,APEX REALTY FII,BRAPXRCTF002,52446271000179,Residencial,Tijolo,99.0,76.792655,-2.1898999999999997,12,-0.25361666666666666,1.2891857951779373,15304.654666666664,8413940.78,,,180.0,109567.0,0.00404,7.419361105093702,-2.0443946729294726,16.883116883116877,-1.0000000000000009,100.05,62.0,2026-07-01,2026-09-09,8,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,19.6,Oportunidade,preco_defasado,22.2,0.0,0.0,0.0,55.0,58.1
STYI11,STRIVO YIELD FUNDO DE INVESTIMENTO IMOBILIÁRIO,BRSTYICTF003,59678586000190,Multicategoria,Híbrido,1200.0,994.637288464874,0.0,12,0.0,1.2064699503193606,16070.147333333332,86011259.52,,,3.0,86475.0,0.000592,0.9572975596788602,1.9145951193577204,0.0,16.391852570320076,1699.0,900.0,2026-07-01,2026-09-03,14,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,18.8,Oportunidade,preco_defasado,38.7,0.0,0.0,0.0,55.0,36.5
RBDS11,RB CAPITAL DESENVOLVIMENTO RESIDENCIAL II FII - FII,BRRBDSCTF006,11945604000127,Residencial,Tijolo,2.09,24.6162591781731,0.0,12,0.0,0.08490323346340026,240.36833333333334,3114522.96,,,806.0,126523.0,0.001846,23.58271788560789,49.46846607424609,-2.3030303030303068,20.114942528735625,3.44,1.4,2026-07-01,2026-09-15,2,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,18.2,Risco,pvp_fora_da_faixa,0.0,0.0,0.0,0.0,55.0,100.0
SJAU11,SJ AU LOGÍSTICA FII,BRSJAUCTF009,27771547000147,Hospital,Tijolo,1.62,14.8243269,0.0,12,0.0,0.10927983516067769,1060.4386666666667,11759023.74,,,860.0,793224.8,0.00264,75.22593458769796,3.3254323937867536,147.1264367816092,-10.989010989010984,9.0,0.29,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,18.2,Risco,pvp_fora_da_faixa,0.0,0.0,0.0,0.0,55.0,100.0
IBCR11,CRI BREI FII RL,BRIBCRCTF009,40011251000196,Outros,Outros,41.19,88.482701,-0.0003,12,-4.9999999999999996e-05,0.4655147224766567,48916.02666666666,84803855.5,,,3657.0,958423.0,0.00112,-3.3586577620545732,-1.1890282598363444,-5.528287264272802,8.366219415943178,57.0,37.11,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,18.1,Risco,,41.7,0.0,0.0,0.0,55.0,22.1
RBRS11,RIO BRAVO RENDA RESIDENCIAL FII,BRRBRSCTF006,36517660000191,Residencial,Tijolo,42.5,95.8808469596521,1.9698,12,0.15636666666666668,0.4432584958066187,14852.109999999997,73296305.22,,1.0,863.0,764452.0,0.000834,-34.39734985856476,-55.96641688884668,-12.828282828282834,3.658536585365857,59.96,31.99,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,17.8,Risco,,38.2,0.0,0.0,0.0,55.0,0.0
ZIFI11,ZION CAPITAL FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII RL,BRZIFICTF000,35820768000196,Outros,Outros,749.99,1534.34703611667,0.0,12,0.0,0.48880076172218156,2554.5733333333333,72858469.01,,,86.0,47485.0,0.000309,-9.335302880028346,-13.176100265551193,-5.494505494505497,5.63239436619718,999.99,470.0,2026-07-01,2026-08-07,41,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,17.1,Risco,preco_defasado,45.4,0.0,0.0,0.0,55.0,2.2
JFLL11,JFL LIVING FII,BRJFLLCTF002,36501181000187,Multicategoria,Híbrido,51.09,104.34769743,4.282106,12,0.190917,0.4896131036745964,27134.06166666667,156583946.06,,2.0,1964.0,1500598.0,0.000333,-12.978941505304846,-2.8568649996465023,-23.10101801096319,-1.7688905979619252,71.5,50.53,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,16.9,Risco,,45.5,0.0,0.0,0.0,55.0,0.0
RFOF11,FII RB CAPITAL I FOF,BRRFOFCTF001,34027774000128,Outros,Outros,64.49,0.405622250581121,7.6685,8,0.9645166666666666,158.99029184816018,530236.857,311196.23,,,3285.0,767206.99999608,0.0160670326886672,-58.92251757124265,-99.581785577917,-18.263249564568294,0.2954898911353032,68.6,54.24,2026-07-01,2025-10-14,338,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,16.7,Risco,"preco_defasado,pvp_fora_da_faixa,dy_parcial_8_meses",0.0,29.6,24.9,0.0,55.0,0.0
DEVA11,DEVANT RECEBÍVEIS IMOBILIÁRIOS FII,BRDEVACTF000,37087810000137,Multicategoria,Híbrido,16.98,96.46680112,4.176846,12,0.32197033333333336,0.17601910504814716,444226.6136666667,1354867346.73,,,72436.0,14044908.0,6.7e-05,-8.409967509553933,-0.04239851248439841,-16.77753650662347,1.433691756272415,28.18,15.87,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,16.4,Risco,pvp_fora_da_faixa,0.0,0.0,20.4,48.9,55.0,5.3
YUFI11,YUCA FUNDO DE INVESTIMENTO IMOBILIARIO,BRYUFICTF008,36445551000106,Residencial,Tijolo,15.0,39.4985196589871,0.3306,12,0.02866666666666667,0.37976106774389073,59507.507999999994,19458945.71,,27.0,56.0,492650.0,0.0013619848883375,-7.035371990873668,-14.070743981747336,0.0,-74.7983870967742,59.52,15.0,2026-07-01,2026-03-20,181,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,16.3,Risco,preco_defasado,28.2,0.0,0.0,0.0,55.0,9.9
HOFC11,HEDGE OFFICE INCOME FUNDO DE INVESTIMENTO IMOB,BRHOFCCTF009,31894369000119,Escritórios,Papel,34.01,64.4112741918498,0.0,12,0.0,0.528013153391451,166415.69199999998,232411335.99,,1.0,3953.0,3608240.0,0.000398,-7.227908005365169,7.988759229607112,-22.44457524033745,6.248047485160879,36.0,26.02,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,15.8,Risco,,51.5,0.0,0.0,3.8,70.0,9.2
HOMS11,FII ROOFTOP III,BRHOMSCTF001,55793516000122,Multicategoria,Híbrido,134.69,88.60807637,0.0,12,0.0,1.5200645981476462,44660.694,46957938.68,,1.0,2579.0,529951.0,0.000494,41.210069246943334,50.36688708579655,32.05325140809012,1.5838298514216698,134.69,107.77,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,15.5,Oportunidade,,0.0,0.0,0.0,0.0,55.0,100.0
URPR11,URCA PRIME RENDA FI IMOBILIÁRIO,BRURPRCTF002,34508872000187,Outros,Outros,19.29,92.76826402,4.247821,12,0.3444311666666666,0.20793749030208486,443565.8616666667,1088533069.36,,,54584.0,11733895.0,0.000136,-14.929395630025784,-8.833268949732675,-21.02552231031889,-1.8320610687022842,43.95,17.65,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,15.4,Risco,,1.2,0.0,20.4,43.3,55.0,0.0
VPPR11,V2 PRIME PROPERTIES. FII,BRVPPRCTF004,30654849000140,Escritórios,Papel,20.2,41.1899346,0.0,12,0.0,0.49041107241767745,154715.99166666667,301352604.98,,,29000.0,7316171.0,0.000867,-8.022356411408193,5.500574483752163,-21.54528730656855,1.0000000000000009,23.69,12.73,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,15.2,Risco,,45.6,0.0,0.0,10.5,70.0,6.6
KNRE11,KINEA II REAL ESTATE EQUITY FII RESPONSABILIDADE LIMITADA,BRKNRECTF006,14423780000197,Residencial,Tijolo,0.22,0.643422918004293,0.1955,12,0.0,0.34192129910817404,1537.915666666667,11933668.58,,,5264.0,18547161.2,4.3e-05,-7.721106325009824,-4.046824668198412,-11.395387981821237,-29.032258064516125,0.38,0.2,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,14.6,Risco,,22.3,0.0,0.0,0.0,55.0,7.6
PABY11,FII PANAMBY,BRPABYCTF012,00613094000174,Multicategoria,Híbrido,20.89,-35.0441245780591,-1.0626,12,-0.08586666666666666,,584.3713333333334,-26577464.08,,,584.0,758400.0,0.0,14.21093252223382,12.08720368988596,16.33466135458168,-20.419047619047614,48.3,9.39,2026-08-01,2026-09-16,1,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,13.6,Oportunidade,vp_cota_nao_positivo,0.0,0.0,0.0,0.0,55.0,80.7
TCIN11,G5 CIDADE NOVA FUNDO DE INVESTIMENTO IMOBILIÁRIO,BRTCINCTF000,34197700000130,Outros,Outros,145.92,42.8858460607936,0.0,12,0.0,3.4025211906312514,1510527.36,36609830.44,,,107.0,853657.64704987,0.0022417,-16.267504392724035,-33.478405011863174,0.9433962264151052,0.0,145.92,145.92,2026-07-01,2026-02-23,206,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,13.3,Oportunidade,preco_defasado,0.0,0.0,51.7,0.0,55.0,0.0
DRIT11,DRIT11 FII,BRDRITCTF009,10456810000100,Lajes Corporativas,Tijolo,8.68,133.562299,1.1288340000000001,5,0.22576680000000002,0.06498839915895728,1353.51,61876341.24,,,338.0,463277.0,0.000413,,,,-90.19319850864309,90.0,8.6,2025-05-01,2025-06-12,462,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,13.2,Risco,"preco_defasado,pvp_fora_da_faixa,dy_parcial_5_meses",0.0,0.0,0.0,0.0,55.0,50.0
NAUI11,TEN DESENVOLVIMENTO FII,BRNAUICTF002,49649500000148,Multicategoria,Híbrido,1000.0,421.07258587,0.0,12,0.0,2.3748874506609066,308708.1457142857,21784190.23,,,109.0,51735.0,0.001515,6.948360700512646,15.698523202827097,-1.8018018018018056,0.0,1100.0,851.0,2026-07-01,2026-05-06,134,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,12.8,Oportunidade,preco_defasado,0.0,0.0,11.1,0.0,55.0,56.5
XPCM11,XP CORPORATE MACAÉ FUNDO DE INVESTIMENTO IMOBILIÁRIO,BRXPCMCTF009,16802320000103,Escritórios,Papel,7.95,15.9873208579051,0.0,12,0.0,0.4972690590662061,24418.612,58814044.08,,,15062.0,3678793.0012,0.00136,-14.09438098025062,-15.444004690196522,-12.744757270304719,3.3810143042912744,11.0,7.31,2026-08-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,12.8,Risco,,46.7,0.0,0.0,0.0,70.0,0.0
PULV11,FII RBR CRED PULVERIZADO RESPON LIMITADA,BRPULVCTF007,53018363000110,Outros,Outros,8.82,0.0,7.5758,12,0.31906666666666667,,74301.484,0.0,,,0.0,0.0,0.0,-100.0,-100.0,-100.0,0.11350737797957144,9.15,7.23,2026-02-01,2025-10-15,337,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,12.7,Oportunidade,"preco_defasado,vp_cota_nao_positivo",0.0,28.6,0.0,0.0,55.0,0.0
CBOP11,CASTELLO BRANCO OFFICE PARK  - FII,BRCBOPCTF001,17144039000185,Escritórios,Papel,27.52,71.8256511660777,2.9388,12,0.23096666666666665,0.3831500244441547,19372.234999999997,101633296.4,,,1949.0,1415000.0,0.000695,-3.1937940080173144,6.3307281505573965,-12.718316166592025,-7.92907326865172,41.99,21.52,2026-07-01,2026-09-17,0,CVM Informe Mensal — Percentual_Dividend_Yield_Mes,12.7,Risco,,28.8,0.0,0.0,0.0,70.0,22.7
